Activity ID,Activity Date,Advisor ID,Lead AM,Activity Type,Description,Product
30ec9892-bfc1-4ec4-af66-d2c287adcede,2024-07-22,SalA010,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Global Equity Fund
c8756163-4214-4ea8-b6ab-3b7ea7a8c232,2024-06-08,SalA010,Sales AM 1,Outbound Call,Voicemail regarding market trends,ESG
60633d49-ecd9-42e7-b655-75bd69a1b1f3,2024-07-11,SalA010,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Real Estate Fund
781f4352-0d47-445f-9fb1-e91fd244996b,2024-12-18,SalA010,Sales AM 1,Meeting,Webinar feedback collection,Real Estate Fund
c42e707e-6409-454f-977d-1bda099cc4f2,2024-09-08,SalA010,Sales AM 1,Inbound Call,Meeting related to ETF,Global Equity Fund
8c5d090a-f31f-4edd-8f92-a45c76e21be9,2024-10-09,SalA010,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
2db7cf0d-c137-48d9-a8c3-11990536fde1,2024-10-14,SalA010,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ESG
0b1e8fc2-0b37-40c2-8348-05ce0e85c3aa,2024-10-25,SalA010,Sales AM 1,Inbound Call,Voicemail regarding market trends,ETF
45e6397e-8280-4de7-8965-4ae803686ad7,2024-11-06,SalA010,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ETF
65c15c4d-7b0b-4315-9696-aa99bef87a22,2024-06-13,SalA010,Sales AM 1,Email,Discussion on ESG strategies,Global Equity Fund
43f64e19-8de8-402b-b53f-2775e610bd83,2024-08-13,SalA010,Sales AM 1,Meeting,Presentation on Real Estate Fund,ESG
265b5ea2-4043-4756-a213-2862c1174f96,2024-07-09,SalA010,Sales AM 1,Voicemail,Call to discuss quarterly performance,ESG
cc2a455e-bc8f-4fc5-ba2d-fb4be07769d8,2024-09-02,SalA010,Sales AM 1,Email,Call to discuss portfolio diversification,ETF
ca94c148-ad6e-47da-ae89-a0c458372b64,2025-01-05,SalA010,Sales AM 1,Inbound Call,Webinar feedback collection,Global Equity Fund
f97aac81-4466-48d5-8ee5-7b99edeacc2d,2024-07-25,SalA010,Sales AM 1,Outbound Call,Normal phone conversation,Real Estate Fund
f8ec9469-098e-4f09-aa4b-580400228ca6,2024-07-28,SalA010,Sales AM 1,Voicemail,Call to discuss portfolio diversification,ESG
76247f99-b2a0-4fc6-b1a2-aad15c2cec0a,2024-08-30,SalA010,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ESG
0ceac6fb-c60b-4d12-96cc-be4496c2da1a,2024-10-17,SalA010,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,ESG
7075de69-3792-4848-ab45-b50b0a2e2a88,2024-12-16,SalA010,Sales AM 1,Voicemail,Normal phone conversation,Fixed Income
f2344b31-b51f-43b9-8471-ad525d7c4149,2024-07-15,SalA010,Sales AM 1,Email,Presentation on Real Estate Fund,Fixed Income
ddf19cce-5075-40f8-bbf9-59d1e3a66c37,2024-12-29,SalA010,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Real Estate Fund
eefb6f03-2cc2-47c9-b1e7-9f3000eba2ed,2024-10-08,SalA010,Sales AM 1,Voicemail,Normal phone conversation,ESG
3b8c85cb-c932-404e-8d9b-34cdd0c22da2,2024-10-20,SalA010,Sales AM 1,Inbound Call,Call to discuss quarterly performance,Fixed Income
93b8f05e-869f-4ea0-ab13-30e94facd252,2024-10-20,SalA010,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
c6b91510-ec63-4c46-9705-a259b23fd6c2,2024-12-27,SalA011,Sales AM 1,Meeting,Normal phone conversation,ETF
9ab89399-bfe6-4a8a-8679-bf8d877a7ea4,2024-08-12,SalA011,Sales AM 1,Outbound Call,Webinar feedback collection,Fixed Income
a011d56a-91e6-497b-98a4-751268c75594,2024-07-24,SalA011,Sales AM 1,Email,Discussion on upcoming product launches,Global Equity Fund
ccd94479-0d54-4821-8f62-9e7edb8d50d7,2024-08-28,SalA011,Sales AM 1,Outbound Call,Webinar feedback collection,Fixed Income
b3d55bbe-fe51-44ad-b814-15394d8ab6cd,2024-06-01,SalA011,Sales AM 1,Meeting,Discussion on ESG strategies,Global Equity Fund
e8d4b827-883e-4968-8c00-1fde6170b007,2024-11-23,SalA011,Sales AM 1,Outbound Call,Discussion on ESG strategies,ESG
cf6f53ca-8a79-452a-9e1c-a053e6b8e915,2024-07-22,SalA011,Sales AM 1,Voicemail,Call to discuss quarterly performance,Global Equity Fund
d1c2d2e2-9477-4d9a-8d9d-0001f1b88ac8,2024-09-01,SalA011,Sales AM 1,Email,Normal phone conversation,Global Equity Fund
d864167f-76e5-4845-a4a1-63b1284f969f,2024-07-10,SalA011,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
ccd28a5b-7308-444e-957a-66bb08736f00,2024-07-27,SalA011,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Global Equity Fund
bfc6fd2e-df29-4845-861a-c748602dd4de,2024-11-28,SalA011,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,ESG
b9f29fe6-a389-40d8-8c31-b07c54492629,2024-06-07,SalA011,Sales AM 1,Email,Discussion on upcoming product launches,Real Estate Fund
402ee016-0885-4b9b-b47b-b44e6cd8ea39,2024-06-30,SalA011,Sales AM 1,Email,Presentation on Real Estate Fund,Real Estate Fund
e51ab14f-8cc4-482a-bdc2-ff6add133248,2024-07-19,SalA011,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Global Equity Fund
27db5f25-678d-4b72-b0db-36d29567f299,2024-12-03,SalA011,Sales AM 1,Outbound Call,Webinar feedback collection,Real Estate Fund
c8215e6b-fa05-4c2f-b7b6-1da2aae64867,2024-09-12,SalA011,Sales AM 1,Meeting,Email follow-up on investment ideas,ETF
a604a24c-4d1f-4b14-8749-5d8cdbb80a9e,2024-09-21,SalA012,Sales AM 1,Voicemail,Meeting related to ETF,ETF
df7ebb00-b1e4-4625-8373-676cce4b79e7,2024-06-18,SalA012,Sales AM 1,Email,Discussion on upcoming product launches,Real Estate Fund
c4ace66d-2eb0-45dc-9125-88f6f4d3d977,2024-08-11,SalA012,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
43d706c2-de6e-4c52-be0f-6757ea6dd587,2024-12-21,SalA012,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Real Estate Fund
4801b16b-7bbd-4502-9cb3-b7657dce7dd7,2024-07-13,SalA012,Sales AM 1,Meeting,Webinar feedback collection,Fixed Income
c4a26cca-3679-46e4-a4c9-bfbe3af17cdb,2024-11-11,SalA012,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
d95c62f7-0407-4eca-a8e5-d5b9e85006d5,2024-10-14,SalA012,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Global Equity Fund
c1036db4-a65e-4302-a777-027e34520532,2024-10-01,SalA012,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ESG
7420b2a1-175c-47e0-89c0-aaa9be3931b4,2024-07-04,SalA012,Sales AM 1,Email,Meeting related to ETF,ETF
5829df2f-0e24-4cc3-8712-95e73b1e9c8f,2024-06-02,SalA012,Sales AM 1,Voicemail,Discussion on ESG strategies,ETF
77fff375-6142-4119-8e37-6beea87a0676,2024-07-04,SalA012,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ESG
5d43b100-562e-4c8b-8c6c-a4c7dbe5a5f3,2024-10-19,SalA012,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Real Estate Fund
d39e7272-f53c-4414-a84c-28f92cce5c6f,2024-12-20,SalA012,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ESG
c9eb3e3c-36fd-4fa8-b3a1-ee43d428e3ca,2024-06-17,SalA012,Sales AM 1,Meeting,Call to discuss portfolio diversification,Real Estate Fund
77eb5b9e-2ffa-476b-877b-de182671335c,2024-10-29,SalA012,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Real Estate Fund
26e43809-ebd5-4562-9033-8cc70726701b,2025-01-06,SalA012,Sales AM 1,Email,Discussion on ESG strategies,Real Estate Fund
de7ab102-2fa4-452a-bd1b-c08af94a81a7,2024-11-15,SalA012,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ESG
33faebd5-24a0-45ee-8b5f-2c4488747c88,2024-06-26,SalA012,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
3ddd4a17-7a6e-4c4c-8744-df754fbe667a,2024-07-08,SalA012,Sales AM 1,Meeting,Webinar feedback collection,ESG
8bc1ca5f-8320-4288-894d-07ffed1b866b,2025-01-01,SalA012,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,ESG
ae5727dd-d858-44bc-9c4f-85e747b81222,2024-09-26,SalA013,Sales AM 1,Inbound Call,Discussion on ESG strategies,Global Equity Fund
a6aa71c1-08c9-4657-be79-4ab785739e43,2024-11-01,SalA013,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
a613d56f-dd58-44ab-8253-9c49e890d8f2,2024-07-19,SalA013,Sales AM 1,Voicemail,Call to discuss quarterly performance,Global Equity Fund
0fc9d579-c0e3-4bee-abd9-9d9c11c91454,2024-11-22,SalA013,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ETF
373f6499-50aa-4755-a938-4f402faab2e0,2024-12-08,SalA013,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Global Equity Fund
24f4928d-2d6e-42ba-a693-2dbbbf970085,2024-09-02,SalA013,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ESG
d43b09d0-6ace-4586-8892-ddc710e2aa69,2024-11-05,SalA013,Sales AM 1,Inbound Call,Call to discuss quarterly performance,ESG
dfed1bd2-449a-4ed7-ae48-38b615ccf1e4,2024-06-01,SalA013,Sales AM 1,Outbound Call,Webinar feedback collection,ESG
9e0392a8-536e-4e3b-9ee2-fcd23325259d,2024-06-18,SalA013,Sales AM 1,Meeting,Voicemail regarding market trends,ETF
8efaebba-68a5-402d-9922-5dea741a0929,2025-01-03,SalA013,Sales AM 1,Meeting,Email follow-up on investment ideas,ETF
22dbdcd5-eec3-4b37-a69c-0411b1d41d95,2024-10-22,SalA013,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Real Estate Fund
7e338689-e544-4cd0-a139-7950339a7b45,2024-10-18,SalA013,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
508df9fc-4f2e-492a-8e0b-40b2326f110a,2024-09-29,SalA013,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Real Estate Fund
e58d1997-14f6-4dfc-9415-d10941de6a9a,2024-11-14,SalA013,Sales AM 1,Email,Voicemail regarding market trends,Fixed Income
26ba9063-0001-467d-8bc0-f330076c9b2b,2024-12-25,SalA013,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ESG
52142518-5ae5-4b7e-9b97-e68e72a31b60,2024-10-18,SalA013,Sales AM 1,Voicemail,Email follow-up on investment ideas,ESG
59be44bf-9bf5-458b-b937-afc48a3d1d97,2024-11-09,SalA013,Sales AM 1,Meeting,Voicemail regarding market trends,Fixed Income
7ce57a36-c6c5-463b-af6e-ec73afa4c99e,2024-09-21,SalA013,Sales AM 1,Voicemail,Discussion on ESG strategies,Fixed Income
15973a11-800c-491f-b69d-38b00c488875,2024-11-17,SalA013,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Real Estate Fund
70cc41e4-8487-4d15-8f5a-60ca06d14660,2024-10-23,SalA013,Sales AM 1,Meeting,Webinar feedback collection,Real Estate Fund
63f97ef2-c833-4433-9161-1ddf92382b98,2024-06-19,SalA013,Sales AM 1,Voicemail,Webinar feedback collection,Fixed Income
17536bed-1f69-477e-9589-4eda9fbdcbf9,2024-10-03,SalA013,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Fixed Income
d2510fdb-cd29-4ebc-9b56-2b864a96cf13,2024-11-07,SalA013,Sales AM 1,Inbound Call,Normal phone conversation,Global Equity Fund
1354b9bf-36ed-4f84-ba82-2765257779f9,2024-08-22,SalA013,Sales AM 1,Email,Strategy meeting regarding Global Equity,ETF
0b82646d-cbee-4e3d-a7df-0cb3cecec1db,2024-09-07,SalA013,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Fixed Income
40a4f3ad-cd8f-4829-9111-fca772cc7e94,2024-07-08,SalA013,Sales AM 1,Outbound Call,Discussion on ESG strategies,ESG
89f3acb1-bd75-4018-ab02-32496cb30389,2024-07-20,SalA013,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,ETF
4f2581f2-8946-4eed-8cfd-9abd96034e75,2024-07-19,SalA013,Sales AM 1,Voicemail,Call to discuss quarterly performance,Real Estate Fund
6689eb71-e79f-48e4-ab87-30ab8fbed158,2024-10-16,SalA013,Sales AM 1,Inbound Call,Webinar feedback collection,ETF
946b562e-bf32-4ad4-8300-6995c445d8ff,2024-11-29,SalA014,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Fixed Income
3ca37418-14c7-4b2b-883e-4632dbfefa10,2024-06-09,SalA014,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ETF
e58b8786-5cd0-4d34-8b5b-96be5c1404b3,2024-08-21,SalA014,Sales AM 1,Meeting,Email follow-up on investment ideas,Real Estate Fund
cf1c0140-0afe-47af-98bc-1e25e39aaecf,2024-10-13,SalA014,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Fixed Income
948b9b5f-80d0-49ac-ae94-999dee29a2ba,2024-12-18,SalA014,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ESG
cd63aabb-939c-4c31-b86d-c7c309abd4a3,2024-11-20,SalA014,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Fixed Income
44fa410c-23c8-4dca-b94d-4e6aa82bee28,2024-09-10,SalA014,Sales AM 1,Email,Email follow-up on investment ideas,ETF
d167ee80-db5d-46ad-98bf-a2e39df54039,2024-07-07,SalA014,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
1bd3a206-0bbc-4416-9225-33005153d0f5,2024-08-02,SalA014,Sales AM 1,Outbound Call,Webinar feedback collection,Global Equity Fund
ce4970d4-77fb-44ed-baab-3aa0933e3575,2024-08-28,SalA014,Sales AM 1,Voicemail,Voicemail regarding market trends,Real Estate Fund
a77fa31d-7727-4544-a996-c72578ce2ff9,2024-08-21,SalA014,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Real Estate Fund
fa96b78f-18aa-409a-93b4-ce2e4c4fb187,2024-12-03,SalA014,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ESG
b96ed157-ba52-461a-9327-4aa4acbe639b,2024-08-02,SalA014,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
54af418d-56aa-474b-a764-714e5a3d08c2,2024-12-09,SalA014,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
8fce026d-bd50-467b-9d9a-a0666ab47d3b,2024-10-01,SalA014,Sales AM 1,Email,Call to discuss quarterly performance,ETF
62a3b113-f7b1-4e66-bed1-c76256661a64,2024-06-28,SalA014,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Fixed Income
4b958609-7127-4564-bd6b-8a71e0afb5a6,2024-09-11,SalA014,Sales AM 1,Meeting,Presentation on Real Estate Fund,ETF
aafbbee0-f557-49e3-8f95-bbac84f70985,2024-08-11,SalA014,Sales AM 1,Meeting,Meeting related to ETF,ESG
bfb439c8-2536-48f3-a403-213d89cb22d4,2024-12-11,SalA014,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Real Estate Fund
76be1908-3c11-4834-a76e-6e8b5b8faba9,2024-06-07,SalA014,Sales AM 1,Voicemail,Voicemail regarding market trends,ETF
4634c820-59bd-4eaa-bffe-66bd2308baab,2024-08-01,SalA014,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Real Estate Fund
2ba53cde-0924-4255-bec1-82bd9bde889a,2024-10-16,SalA014,Sales AM 1,Inbound Call,Meeting related to ETF,Global Equity Fund
2b2ce479-29ae-4675-9dbb-d6fbef5b7b33,2024-09-19,SalA014,Sales AM 1,Email,Presentation on Real Estate Fund,Fixed Income
45a34246-c830-4774-8c0a-941fed92f038,2024-08-01,SalA014,Sales AM 1,Email,Strategy meeting regarding Global Equity,ETF
14eea75c-daaa-4923-8a14-09acecfccd3d,2025-01-01,SalA014,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Fixed Income
d583af12-f966-4a25-98f7-3f461bb718d5,2024-07-18,SalA015,Sales AM 1,Email,Call to discuss portfolio diversification,Global Equity Fund
cfa3ba22-5ddf-42d7-86dc-b55231f60ead,2025-01-03,SalA015,Sales AM 1,Meeting,Voicemail regarding market trends,Global Equity Fund
b2ec004f-1d5b-4e95-81a6-2d845e47ee7b,2024-09-10,SalA015,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Fixed Income
ca26513e-a771-457e-8676-15112793dcaa,2024-12-30,SalA015,Sales AM 1,Email,Analysis of Emerging Markets Fund,ESG
3926649d-46c8-4396-9b17-3a00790a40d5,2024-08-02,SalA015,Sales AM 1,Meeting,Discussion on upcoming product launches,Fixed Income
294a3bfd-e4a8-4656-988c-70a84cd8eaee,2024-06-11,SalA015,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
38ec9149-d8a2-417a-8c5b-7e00deeefb1b,2024-08-16,SalA015,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Fixed Income
eb699edd-eb1b-43cb-9fb6-b5446e26fed0,2024-07-10,SalA015,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Real Estate Fund
7fb36956-acb3-40f6-b5eb-15feb54b47f2,2024-11-24,SalA015,Sales AM 1,Outbound Call,Voicemail regarding market trends,Fixed Income
0c7472f4-e047-46c6-a28d-085f22d305b5,2024-07-04,SalA015,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Fixed Income
0ae9c83e-38f5-4cbd-8ffd-ef5cb1b25ec7,2024-09-21,SalA015,Sales AM 1,Outbound Call,Normal phone conversation,ESG
d4a3abb9-3d2e-4bbc-82c7-5fba66ca1b5d,2024-08-23,SalA015,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,ESG
e6f877c0-4983-4d8c-9d9b-75e0f46f5a79,2024-10-09,SalA015,Sales AM 1,Email,Meeting related to ETF,ETF
67e96089-274e-4d50-9034-04896436c2a8,2024-12-22,SalA015,Sales AM 1,Inbound Call,Call to discuss quarterly performance,ESG
af2802d9-98b4-4725-bf71-7b20392746fe,2024-11-14,SalA015,Sales AM 1,Voicemail,Email follow-up on investment ideas,Global Equity Fund
0e919b50-bdea-4be0-8328-95b280c22a81,2024-12-16,SalA015,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
f05f5df6-c9f7-45e8-9008-f06ec665941d,2024-10-01,SalA015,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,ETF
f4b41b39-69e7-4ea8-871e-09b2a7a4aaed,2024-09-09,SalA015,Sales AM 1,Email,Webinar feedback collection,Global Equity Fund
aa9d58c0-5ea7-4045-84fb-ee4f5c0a296b,2024-09-22,SalA015,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
cd81a83f-d73a-4442-b9ee-872203698a16,2024-10-21,SalA015,Sales AM 1,Outbound Call,Meeting related to ETF,Fixed Income
a25f84b6-6b59-46ae-a768-d43fbccc811c,2024-09-16,SalA015,Sales AM 1,Meeting,Normal phone conversation,ESG
79023e1c-88ca-4653-b8f6-7f99a110d172,2024-09-02,SalA015,Sales AM 1,Voicemail,Webinar feedback collection,Real Estate Fund
b2071f23-8a9c-4d22-bd05-bab3c8699f2f,2024-07-04,SalA016,Sales AM 1,Meeting,Email follow-up on investment ideas,Fixed Income
7b2083b2-5bbb-4c67-a226-dcc0d1a2c405,2024-09-09,SalA016,Sales AM 1,Email,Call to discuss portfolio diversification,ETF
70220720-47ad-4a78-a114-bc79ac06e67d,2024-12-29,SalA016,Sales AM 1,Meeting,Call to discuss portfolio diversification,Global Equity Fund
2942b6ab-c131-4c20-9c31-2c47791a070b,2025-01-05,SalA016,Sales AM 1,Voicemail,Meeting related to ETF,Fixed Income
693d6aed-78cc-40de-b002-7c54253de27b,2024-06-26,SalA016,Sales AM 1,Voicemail,Normal phone conversation,Fixed Income
35925416-189e-497e-b414-80cffd6db5c5,2024-12-29,SalA016,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,ESG
2255a1a3-6255-48fd-9109-5c5e9ced130c,2024-08-24,SalA016,Sales AM 1,Email,Presentation on Real Estate Fund,ESG
6d211337-3cb1-4f20-a58d-55a3d643b26a,2024-10-07,SalA016,Sales AM 1,Meeting,Discussion on ESG strategies,Global Equity Fund
0f6111a5-aedc-4e60-841c-63ca289d3b30,2024-08-13,SalA016,Sales AM 1,Email,Discussion on upcoming product launches,Global Equity Fund
9a14efe3-98e9-410d-872d-522b437c9d2c,2024-11-18,SalA016,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
28e7d11f-5759-431a-8e3f-56b76ac7300c,2024-06-26,SalA016,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Fixed Income
a887dcfe-811f-47fe-9674-2378a90d19b5,2024-10-18,SalA016,Sales AM 1,Voicemail,Discussion on upcoming product launches,Fixed Income
0570e09a-d3ba-4f40-b709-1c46bf242454,2024-11-03,SalA016,Sales AM 1,Outbound Call,Voicemail regarding market trends,Global Equity Fund
c0f9a470-d08b-4554-a976-fd26273463e9,2024-07-05,SalA016,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
d965d067-503e-4ccc-9e05-98dc912506db,2024-10-03,SalA016,Sales AM 1,Voicemail,Call to discuss quarterly performance,Fixed Income
4be0e05b-7bc3-4300-8862-f4f8cee257d7,2024-08-15,SalA016,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Fixed Income
1b9601da-1df4-4a45-9c92-c4f9f95b5eaa,2024-06-09,SalA016,Sales AM 1,Outbound Call,Webinar feedback collection,ETF
07de4330-cc8e-449c-a7e4-85be20b13c9d,2024-07-26,SalA017,Sales AM 1,Voicemail,Meeting related to ETF,ETF
72d698c3-6dae-4f01-965d-163c81a85ee3,2024-07-17,SalA017,Sales AM 1,Email,Call to discuss quarterly performance,Fixed Income
fc1a5c72-d681-4bcf-8c68-714953065dd9,2024-12-26,SalA017,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
075e06a0-b945-40cd-b47d-d90fc9d3a6fb,2024-07-23,SalA017,Sales AM 1,Outbound Call,Voicemail regarding market trends,Global Equity Fund
baac7637-97c9-4aaa-8db6-60baa3cb5d22,2024-11-05,SalA017,Sales AM 1,Email,Strategy meeting regarding Global Equity,Global Equity Fund
4842c27c-130d-48f9-a7cd-379b0c8e298c,2024-09-19,SalA017,Sales AM 1,Voicemail,Webinar feedback collection,Fixed Income
057ff6a9-7514-451f-a2c5-5c2ab6493239,2024-06-22,SalA017,Sales AM 1,Voicemail,Webinar feedback collection,Global Equity Fund
21b84c10-e0c3-479a-846c-4ffc84219873,2024-09-19,SalA017,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Global Equity Fund
229ac3da-b769-4fdd-bd57-ded640b38d5c,2024-09-07,SalA017,Sales AM 1,Meeting,Presentation on Real Estate Fund,ESG
30d68c9e-1a6d-4e10-9e26-b0bfcee7327e,2025-01-01,SalA017,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Real Estate Fund
97fcea16-c097-4620-a699-5da6f562509e,2024-06-10,SalA017,Sales AM 1,Email,Strategy meeting regarding Global Equity,Fixed Income
bbe8c90c-e881-4768-b2a4-d53c58794dfd,2024-06-04,SalA017,Sales AM 1,Voicemail,Email follow-up on investment ideas,ETF
3e527c86-2fab-46fc-9c10-7c82b12705af,2024-07-05,SalA017,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Fixed Income
60e7ac9a-6482-46f0-bdce-b520f55fc646,2024-08-05,SalA017,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
1e898c3b-8f93-4ca2-84a7-6b726a7e7719,2024-06-01,SalA017,Sales AM 1,Voicemail,Meeting related to ETF,Fixed Income
c22b54f0-1206-48a6-8400-12b4b5f85f8a,2024-11-04,SalA017,Sales AM 1,Voicemail,Call to discuss quarterly performance,Global Equity Fund
6ea3d786-8891-4170-b928-d326d759cb56,2024-09-05,SalA017,Sales AM 1,Meeting,Voicemail regarding market trends,Real Estate Fund
51a00948-8154-4d92-aaeb-5a2a752e20ce,2024-06-12,SalA017,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Real Estate Fund
ad1d41b4-a47a-40e3-b6d8-3fabea8f706c,2024-08-28,SalA017,Sales AM 1,Meeting,Webinar feedback collection,Real Estate Fund
fd5ab71e-4c09-43f5-8d57-7cd465d48d0a,2024-10-24,SalA017,Sales AM 1,Email,Meeting related to ETF,ESG
a84d0a1d-b610-4baf-9677-dc15f9f8de01,2024-12-30,SalA017,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
5c830ca1-15aa-436f-85f2-e13e3e4e28ee,2024-07-29,SalA017,Sales AM 1,Inbound Call,Meeting related to ETF,ESG
c143737f-daeb-41f7-9ca4-5b766dd57f6d,2024-11-24,SalA017,Sales AM 1,Email,Analysis of Emerging Markets Fund,Fixed Income
4e524913-bfeb-4b43-a512-f1207e14b64a,2024-08-21,SalA017,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Fixed Income
84367975-6711-4947-9293-87926f819fcc,2024-06-18,SalA017,Sales AM 1,Voicemail,Discussion on upcoming product launches,Real Estate Fund
3434baa4-7689-4546-9f0f-c19256190e73,2024-08-10,SalA017,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
60265ccc-d8d3-416e-b2b7-f6a7038bfbd0,2025-01-03,SalA017,Sales AM 1,Inbound Call,Discussion on ESG strategies,Real Estate Fund
fba0d58c-b9f4-42ff-acf7-2ed6075655b7,2024-12-30,SalA017,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Real Estate Fund
c38f5557-24d3-48a9-ad34-87234bf4b7d7,2024-06-10,SalA017,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Real Estate Fund
229f8b3e-b35c-42c2-87e1-cc2c6f7f656e,2024-11-25,SalA017,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ESG
d2b05030-d190-48fe-b139-4543baa22620,2024-12-26,SalA018,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Fixed Income
06bc6566-fa7f-43bd-9d52-c66eb7d61367,2024-12-31,SalA018,Sales AM 1,Inbound Call,Discussion on upcoming product launches,Fixed Income
2b229257-3490-41db-938a-c8b528e0eb80,2024-08-11,SalA018,Sales AM 1,Email,Call to discuss quarterly performance,Fixed Income
08cc4089-80b8-4189-ab84-c8a90bee4202,2024-07-13,SalA018,Sales AM 1,Voicemail,Voicemail regarding market trends,Fixed Income
2bde17f5-1e8d-4360-b565-2ba4991a1f6e,2024-07-31,SalA018,Sales AM 1,Email,Discussion on ESG strategies,Fixed Income
976c28c7-b461-45b2-8448-c0ab7b3c89af,2024-11-10,SalA018,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Real Estate Fund
dc961a60-1ddc-4894-9981-8a6612853aa9,2024-11-27,SalA018,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,ETF
4d25de5d-10fb-4242-8bbe-27f44770766e,2024-07-09,SalA018,Sales AM 1,Email,Call to discuss quarterly performance,Global Equity Fund
09df6d29-c825-4f9c-ad05-589287d24654,2024-09-06,SalA018,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ESG
