Asset ID,Product ID,Advisor ID,Date,Share Class,Sales AM,NAV, Transaction Amount ,Transaction ID,Type of Class,Market Value,cat,Classification,X0.01
a8c2a5c4-28ef-49bf-be34-c2202b8867f6,P005,SalA075,2024-09-24,Class A,Sales AM 1,91.68760772,303951.8165,txn_00421,Purchase,2786861491,,Healthy Client,303951.8165
58d549a6-afc0-4873-bb3b-39cc38b99a99,P002,SalA038,2024-06-15,Class C,Sales AM 1,128.0871807,-565105.6056,txn_00823,Redemption,-7238278384,Severe,Underwater Client,-565105.6056
dba8eef0-1262-427b-b159-ac9c89757488,P002,SalA001,2024-09-24,Class B,Sales AM 1,90.78505851,247794.452,txn_00423,Purchase,2249603382,,Healthy Client,247794.452
0b030801-9e53-4bb5-ade4-64c596b5fa01,P003,SalA004,2024-09-23,Class A,Sales AM 1,105.994597,411570.5419,txn_00424,Purchase,4362425373,,Healthy Client,411570.5419
256867ec-30a3-4fb8-8e76-e1ced13ad837,P001,SalA075,2024-09-23,Class B,Sales AM 1,97.82983344,410668.5096,txn_00425,Purchase,4017563189,,Healthy Client,410668.5096
ad7f8d19-95a9-49e5-ac9c-4f6ca9b3d5be,P005,SalA042,2024-12-01,Class A,Sales AM 1,93.02371746,-336080.9346,txn_00089,Redemption,-3126349790,Severe,Underwater Client,-336080.9346
1d7ae5fa-beb4-4533-a4c9-6860597ad768,P004,SalA042,2024-11-23,Class B,Sales AM 1,83.28445409,457440.9746,txn_00170,Purchase,3809772185,Severe,Underwater Client,457440.9746
5ce209df-152a-4218-a2ec-123215d6b9b7,P004,SalA018,2024-09-23,Class C,Sales AM 1,137.0218201,365959.0029,txn_00428,Purchase,5014436865,,Healthy Client,365959.0029
f33f6f4b-18f4-4557-8b06-c91f21bce7a1,P001,SalA042,2024-10-22,Class B,Sales AM 1,81.36819326,269869.5251,txn_00309,Purchase,2195879567,Severe,Underwater Client,269869.5251
df7bfdb8-5558-406a-97ec-960f5d2f4324,P003,SalA042,2024-10-14,Class B,Sales AM 1,87.493526,-137901.0447,txn_00348,Redemption,-1206544864,Severe,Underwater Client,-137901.0447
e7b0dd97-5800-448d-912d-dccd590ecac3,P003,SalA042,2024-08-31,Class B,Sales AM 1,83.04493824,86323.75235,txn_00504,Purchase,716875068.2,Severe,Underwater Client,86323.75235
9bf05142-2fef-4f6a-ab55-5f92350d5a5b,P005,SalA093,2024-09-20,Class C,Sales AM 1,139.9943135,-236014.4461,txn_00432,Redemption,-3304068037,Mild,Underwater Client,-236014.4461
a5bba0c1-cb17-4f9f-a4df-fa35e3a25b68,P001,SalA042,2024-06-26,Class A,Sales AM 1,91.23157905,-508232.9523,txn_00789,Redemption,-4636689476,Severe,Underwater Client,-508232.9523
0b3f0c1e-c5be-46b0-8303-aa03f8a1aa59,P002,SalA037,2024-09-20,Class C,Sales AM 1,127.5250312,245133.977,txn_00434,Purchase,3126071808,,Healthy Client,245133.977
b0b3e4cf-ceca-4d29-ab19-caac9c6135e4,P004,SalA042,2024-06-11,Class C,Sales AM 1,124.8355052,-472070.0713,txn_00840,Redemption,-5893110584,Severe,Underwater Client,-472070.0713
4f640054-4734-4cb7-83b9-d5b0866e90f1,P004,SalA070,2024-09-20,Class C,Sales AM 1,135.8235038,86179.05642,txn_00436,Purchase,1170514140,,Healthy Client,86179.05642
6f063430-18d9-4e6f-93e7-e4cbe539cf04,P001,SalA001,2024-09-19,Class B,Sales AM 1,83.73442732,139265.4973,txn_00437,Purchase,1166131666,,Healthy Client,139265.4973
2ce521a0-915f-41bb-8739-0a93be7bbf45,P002,SalA045,2024-11-16,Class B,Sales AM 1,96.25647103,-151325.3794,txn_00199,Redemption,-1456604699,Severe,Underwater Client,-151325.3794
6daa744f-0743-41d2-b67c-a585d6382088,P001,SalA059,2024-09-19,Class B,Sales AM 1,81.24124504,-528590.3392,txn_00439,Redemption,-4294333727,,Healthy Client,-528590.3392
5e8137d9-6a75-4359-9690-45123c760e3f,P004,SalA045,2024-11-09,Class C,Sales AM 1,134.6925395,-349572.3594,txn_00234,Redemption,-4708478883,Severe,Underwater Client,-349572.3594
c642b3ce-942e-45e0-a194-887c9b0375d7,P005,SalA022,2024-09-19,Class B,Sales AM 1,93.9533446,-21984.48721,txn_00441,Redemption,-206551610.3,Mild,Underwater Client,-21984.48721
6da4860e-bfdc-4b82-95c4-bc12a0c5741a,P002,SalA004,2024-09-19,Class C,Sales AM 1,126.234658,-337406.1067,txn_00442,Redemption,-4259234450,,Healthy Client,-337406.1067
b504de87-4f97-4a3d-a714-e0274bedd851,P003,SalA040,2024-09-19,Class A,Sales AM 1,99.03355087,-120687.2193,txn_00443,Redemption,-1195208387,,Healthy Client,-120687.2193
ebbfcf25-9b14-44a6-8b11-f1e9f8db1c3a,P005,SalA045,2024-11-07,Class C,Sales AM 1,134.9979318,-231589.2223,txn_00243,Redemption,-3126406604,Severe,Underwater Client,-231589.2223
a2073194-cc86-4461-9b22-4d0381b33587,P001,SalA045,2024-10-23,Class C,Sales AM 1,126.34157,-256218.8456,txn_00308,Redemption,-3237109122,Severe,Underwater Client,-256218.8456
dbf84aff-0846-4a00-b3fe-9818a65c4434,P005,SalA045,2024-10-02,Class A,Sales AM 1,95.92205407,158711.2765,txn_00392,Purchase,1522391164,Severe,Underwater Client,158711.2765
f2650495-d4cb-4b51-ad2e-671503fa2048,P001,SalA096,2024-09-18,Class A,Sales AM 1,97.27826662,123246.0546,txn_00447,Purchase,1198916256,,Healthy Client,123246.0546
42b86239-8eba-4ac5-9829-47e9884b93e1,P005,SalA054,2024-09-18,Class B,Sales AM 1,95.12866088,530905.738,txn_00448,Purchase,5050435191,,Healthy Client,530905.738
5999ba3d-49aa-4691-8393-ebfb9e965d5f,P004,SalA043,2024-09-17,Class B,Sales AM 1,85.58349368,-81361.48218,txn_00449,Redemption,-696319989.6,,Healthy Client,-81361.48218
b9b99c90-a19f-4197-9c3e-b0de7905f3db,P002,SalA045,2024-09-07,Class B,Sales AM 1,90.40908582,109551.2105,txn_00487,Purchase,990442478.9,Severe,Underwater Client,109551.2105
92d812e3-cda8-4749-8857-d9b04d7504bb,P005,SalA045,2024-07-29,Class A,Sales AM 1,101.1161492,233821.1269,txn_00652,Purchase,2364309195,Severe,Underwater Client,233821.1269
657733ea-609d-486d-b2f9-f0f5a9191d0f,P005,SalA045,2024-07-15,Class C,Sales AM 1,135.0741776,298194.1142,txn_00705,Purchase,4027832474,Severe,Underwater Client,298194.1142
6bdbb8e9-aac4-489d-b005-76d7a52bd89c,P002,SalA043,2024-09-16,Class C,Sales AM 1,121.1976255,-322580.3861,txn_00453,Redemption,-3909597682,,Healthy Client,-322580.3861
a8158c8e-445c-42f0-a350-0637ce66daf8,P005,SalA069,2024-09-16,Class C,Sales AM 1,123.0848798,126343.2953,txn_00454,Purchase,1555094931,,Healthy Client,126343.2953
8ae3be02-da06-4067-a480-08277a52586d,P002,SalA045,2024-07-08,Class A,Sales AM 1,98.29969551,-428247.3269,txn_00726,Redemption,-4209658183,Severe,Underwater Client,-428247.3269
545f38f0-65f7-413f-81c3-4cda035cd0fb,P003,SalA047,2025-01-05,Class A,Sales AM 1,101.7349646,364959.354,txn_00005,Purchase,3712912695,Severe,Underwater Client,364959.354
4c1f05b1-458c-4ace-bf88-c064026da518,P004,SalA037,2024-09-15,Class C,Sales AM 1,139.2819286,375106.3635,txn_00457,Purchase,5224553773,,Healthy Client,375106.3635
1a444817-2a9a-4260-9aca-8e3f81d40948,P002,SalA047,2025-01-03,Class B,Sales AM 1,81.36064383,-538346.7279,txn_00014,Redemption,-4380023639,Severe,Underwater Client,-538346.7279
156b7783-6654-4727-bf8a-679454989174,P001,SalA047,2024-12-23,Class B,Sales AM 1,96.57712813,69431.75713,txn_00094,Purchase,670551970.5,Severe,Underwater Client,69431.75713
25392a18-59f5-4f7a-848e-2473055f3d73,P003,SalA014,2024-09-15,Class C,Sales AM 1,121.2668317,81040.59461,txn_00460,Purchase,982753615.1,,Healthy Client,81040.59461
5c0e2b01-9b59-4b8f-bee5-9aeb6f4b5451,P003,SalA047,2024-12-17,Class B,Sales AM 1,89.11905528,-123994.0218,txn_00095,Redemption,-1105023008,Severe,Underwater Client,-123994.0218
ce1e2ab4-718c-426c-adf6-563abc1338c1,P002,SalA047,2024-11-26,Class A,Sales AM 1,105.0193811,16890.82405,txn_00164,Purchase,177386388.9,Severe,Underwater Client,16890.82405
ed4b1b50-7f66-4353-903a-1d1e32b14206,P002,SalA074,2024-09-13,Class B,Sales AM 1,85.48217034,-111576.375,txn_00463,Redemption,-953779069.2,,Healthy Client,-111576.375
55b63fb3-62e1-4e6b-bbcc-59a20c7099c1,P002,SalA047,2024-09-30,Class B,Sales AM 1,86.29945055,-31861.27822,txn_00406,Redemption,-274961080.4,Severe,Underwater Client,-31861.27822
cb35b983-a65b-4a55-81dd-deea5c447698,P005,SalA047,2024-09-15,Class A,Sales AM 1,90.7482838,-222282.7057,txn_00458,Redemption,-2017177406,Severe,Underwater Client,-222282.7057
55a1485c-f9cb-4189-8920-bc66357f72a9,P002,SalA062,2024-09-13,Class B,Sales AM 1,85.30964213,-266675.1982,txn_00466,Redemption,-2274996572,,Healthy Client,-266675.1982
3b5939f6-281b-4c2f-9f2b-b40f5e632479,P005,SalA047,2024-09-15,Class A,Sales AM 1,92.38437075,428391.164,txn_00459,Purchase,3957664812,Severe,Underwater Client,428391.164
9ba266a8-6864-4c4f-bd19-ce172831a61e,P001,SalA047,2024-08-29,Class A,Sales AM 1,98.44795216,-370177.8611,txn_00507,Redemption,-3644325236,Severe,Underwater Client,-370177.8611
0bdcedaf-3088-4789-aaf6-64eb26331241,P001,SalA039,2024-09-12,Class A,Sales AM 1,101.6386836,-185260.2542,txn_00469,Redemption,-1882960836,,Healthy Client,-185260.2542
fde4da26-bdf8-4bb9-94f8-c36bfcfc7b9c,P001,SalA044,2024-09-12,Class B,Sales AM 1,98.82564667,283789.8399,txn_00470,Purchase,2804571445,,Healthy Client,283789.8399
3400e28b-d38d-47e0-8e48-38c3b943ee3f,P003,SalA049,2024-09-11,Class C,Sales AM 1,129.7107812,456187.3623,txn_00471,Purchase,5917241914,,Healthy Client,456187.3623
cd4e64b7-8d4e-4d86-a11a-2450f4d85f13,P004,SalA064,2024-09-10,Class B,Sales AM 1,98.44744185,418391.5345,txn_00472,Purchase,4118957626,,Healthy Client,418391.5345
ec219261-a71c-4e93-bbb1-515b35998600,P003,SalA047,2024-06-27,Class B,Sales AM 1,93.40855584,234292.0047,txn_00778,Purchase,2188487781,Severe,Underwater Client,234292.0047
f3678615-537b-43c9-bf6e-8b50a6ada664,P003,SalA047,2024-06-26,Class C,Sales AM 1,134.0502215,-302447.3131,txn_00787,Redemption,-4054312932,Severe,Underwater Client,-302447.3131
df4abf77-08f1-4a60-96e0-9b3a4365204b,P002,SalA048,2024-10-25,Class C,Sales AM 1,123.5493537,174901.9358,txn_00301,Purchase,2160902113,Severe,Underwater Client,174901.9358
46055bda-cc95-4886-b982-f0222a12bcb4,P003,SalA033,2024-09-09,Class C,Sales AM 1,128.2422413,-76137.49414,txn_00476,Redemption,-976404289.6,,Healthy Client,-76137.49414
806a3e2d-e835-41fa-969d-226e5e0f07ad,P003,SalA070,2024-09-09,Class C,Sales AM 1,125.6233204,265379.3148,txn_00477,Purchase,3333783069,,Healthy Client,265379.3148
69c9628c-e60a-43f3-b0b8-32a2f3e75ed4,P005,SalA004,2024-09-09,Class B,Sales AM 1,86.29945055,381629.2839,txn_00478,Purchase,3293439751,,Healthy Client,381629.2839
58bcdff2-c662-48da-91e1-c1bc8142a95f,P005,SalA048,2024-10-22,Class C,Sales AM 1,136.7903318,-181017.5767,txn_00310,Redemption,-2476145438,Severe,Underwater Client,-181017.5767
a3b9d9b0-8624-4fd1-ad41-bb73887bfb40,P003,SalA048,2024-10-10,Class C,Sales AM 1,123.691454,-278821.3041,txn_00362,Redemption,-3448781252,Severe,Underwater Client,-278821.3041
158abb1d-3a25-450f-b312-5416be480c26,P003,SalA028,2024-09-08,Class B,Sales AM 1,88.78504459,-313149.3236,txn_00481,Redemption,-2780297666,,Healthy Client,-313149.3236
31d75209-6523-4df9-ac5f-2403da4b6fcc,P003,SalA048,2024-09-27,Class A,Sales AM 1,96.22429711,-399199.5739,txn_00411,Redemption,-3841269841,Severe,Underwater Client,-399199.5739
50f47300-0850-4df7-9fff-f55a74000be9,P004,SalA048,2024-08-31,Class C,Sales AM 1,139.8195333,292033.5153,txn_00505,Purchase,4083198981,Severe,Underwater Client,292033.5153
60a837b6-44da-4302-b679-56376fb83a39,P003,SalA057,2024-09-07,Class B,Sales AM 1,98.99611393,252877.3681,txn_00484,Purchase,2503387674,,Healthy Client,252877.3681
43f70393-7c91-4a4f-87c7-2f22a9b54a2a,P003,SalA069,2024-09-07,Class C,Sales AM 1,129.7107812,320593.8334,txn_00485,Purchase,4158447657,,Healthy Client,320593.8334
3f001e22-67e7-424b-9d4e-8207110f689e,P005,SalA048,2024-08-06,Class A,Sales AM 1,90.10942716,-57061.95796,txn_00615,Redemption,-514182034.5,Severe,Underwater Client,-57061.95796
28845766-ff26-43eb-8166-c2fe7a4d0d61,P002,SalA048,2024-08-04,Class B,Sales AM 1,99.30970001,87344.26574,txn_00624,Purchase,867413282.8,Severe,Underwater Client,87344.26574
f2ff6431-a8b5-4435-a5af-e3631da03dd2,P005,SalA048,2024-07-27,Class B,Sales AM 1,82.57300749,399842.317,txn_00659,Purchase,3301618264,Severe,Underwater Client,399842.317
ad6d1dc6-70f0-4bf7-845e-2ae697b4bf11,P003,SalA005,2024-09-06,Class B,Sales AM 1,90.69728064,-184135.0052,txn_00489,Redemption,-1670054424,,Healthy Client,-184135.0052
ac108928-bdee-4570-846f-3a28520de9bf,P003,SalA037,2024-09-06,Class B,Sales AM 1,96.94882161,-260118.1301,txn_00490,Redemption,-2521814619,,Healthy Client,-260118.1301
21e598e7-23c6-412e-8a9d-a60bba58a379,P004,SalA041,2024-09-06,Class C,Sales AM 1,124.8278811,-198667.684,txn_00491,Redemption,-2479926604,,Healthy Client,-198667.684
824afc7c-7512-4591-863b-5327ec1535cd,P004,SalA048,2024-06-29,Class B,Sales AM 1,82.39878821,-295355.1205,txn_00769,Redemption,-2433690402,Severe,Underwater Client,-295355.1205
4aa5348e-8df7-4dcd-9886-8eedeeb8a963,P004,SalA003,2024-09-05,Class A,Sales AM 1,92.49163225,338237.08,txn_00493,Purchase,3128409962,,Healthy Client,338237.08
4cf28daf-cd36-4501-b36a-589874c7af77,P002,SalA050,2024-12-27,Class A,Sales AM 1,92.03993805,-108814.6916,txn_00097,Redemption,-1001529747,,Healthy Client,-108814.6916
ea086d59-abbe-459c-9eec-ee15d936671d,P003,SalA013,2024-09-03,Class A,Sales AM 1,102.5676223,-358445.2298,txn_00495,Redemption,-3676487495,,Healthy Client,-358445.2298
88f9f2a5-96a0-44da-8b75-151217fe51de,P002,SalA032,2024-09-02,Class A,Sales AM 1,109.4155901,-434515.3529,txn_00496,Redemption,-4754275376,Mild,Underwater Client,-434515.3529
e4494cfc-c2c7-4fcc-9450-64bb7b437c01,P001,SalA039,2024-09-02,Class C,Sales AM 1,139.512241,-74232.09657,txn_00497,Redemption,-1035628615,,Healthy Client,-74232.09657
dca66cbf-91b0-4862-a7ae-70fcc5c73733,P005,SalA052,2024-09-02,Class B,Sales AM 1,99.50055916,90596.03831,txn_00498,Purchase,901435646.9,,Healthy Client,90596.03831
d88e2855-071f-4bbd-b11e-740e1561893d,P002,SalA001,2024-09-02,Class A,Sales AM 1,95.26589952,535364.8739,txn_00499,Purchase,5100201629,,Healthy Client,535364.8739
28aaf553-05ab-48c9-a953-dfa887eb77eb,P002,SalA044,2024-09-02,Class A,Sales AM 1,93.4573119,-450638.8888,txn_00500,Redemption,-4211549918,,Healthy Client,-450638.8888
9147983e-d266-4419-a825-f568a0937132,P003,SalA056,2024-09-01,Class B,Sales AM 1,91.35512813,86067.14227,txn_00501,Purchase,786267481,,Healthy Client,86067.14227
a7574d5d-8650-432a-963b-c10fd8b117ce,P004,SalA050,2024-12-20,Class A,Sales AM 1,99.55373765,-394612.0981,txn_00098,Redemption,-3928510928,,Healthy Client,-394612.0981
60d10f1b-96d0-446f-a9eb-56f5e3e4cb0f,P002,SalA028,2024-08-31,Class A,Sales AM 1,98.16734934,-42230.54709,txn_00503,Redemption,-414566086.9,,Healthy Client,-42230.54709
5f7302f0-b422-424d-8225-1645e4c31df8,P001,SalA050,2024-12-05,Class A,Sales AM 1,96.19051712,159919.4189,txn_00099,Purchase,1538273160,,Healthy Client,159919.4189
b3b35a15-1b3b-4742-9ab1-0455551bb353,P002,SalA050,2024-11-09,Class B,Sales AM 1,91.38376123,-279492.443,txn_00231,Redemption,-2554107067,Severe,Underwater Client,-279492.443
246aedda-713a-4484-8e02-57d062fb7726,P002,SalA054,2024-08-30,Class A,Sales AM 1,92.17679613,173343.4324,txn_00506,Purchase,1597824223,,Healthy Client,173343.4324
035644d3-72a1-4606-82fb-a1d75ea3fc19,P002,SalA050,2024-10-18,Class C,Sales AM 1,123.7689318,64813.17544,txn_00335,Purchase,802185749,Severe,Underwater Client,64813.17544
15e8ff75-b651-4204-933e-2ea9789e9ab1,P004,SalA050,2024-10-08,Class A,Sales AM 1,95.28211104,-258373.8083,txn_00368,Redemption,-2461840189,Severe,Underwater Client,-258373.8083
a0c33cb3-99d7-4248-85fd-49ece812eee5,P005,SalA050,2024-09-20,Class A,Sales AM 1,95.06861442,162277.1857,txn_00435,Purchase,1542746720,Severe,Underwater Client,162277.1857
b38e09de-2249-4c9c-a157-60062d95f2e1,P004,SalA050,2024-09-18,Class A,Sales AM 1,90.75829129,-500076.314,txn_00446,Redemption,-4538607178,Severe,Underwater Client,-500076.314
95770540-6165-4bda-a7ec-76578d8974c5,P002,SalA050,2024-08-14,Class B,Sales AM 1,90.06415893,-294564.72,txn_00577,Redemption,-2652972376,Severe,Underwater Client,-294564.72
e29d7515-8803-4953-8de0-7782fef691fe,P001,SalA069,2024-08-27,Class A,Sales AM 1,90.20604557,-349944.8039,txn_00512,Redemption,-3156713693,,Healthy Client,-349944.8039
9007bee2-a728-4cad-be69-3dc52004c520,P003,SalA050,2024-08-04,Class C,Sales AM 1,125.3893582,-439115.6621,txn_00625,Redemption,-5506043105,Severe,Underwater Client,-439115.6621
df6056a6-1745-4652-bcfa-a5a608495293,P004,SalA050,2024-07-21,Class C,Sales AM 1,124.9423056,-345344.4567,txn_00691,Redemption,-4314813264,Severe,Underwater Client,-345344.4567
43ebec5a-8f2c-4db6-a7bc-86a52892a967,P002,SalA050,2024-06-25,Class C,Sales AM 1,123.9333022,-86260.74688,txn_00790,Redemption,-1069057921,Severe,Underwater Client,-86260.74688
a7055d7a-99a1-4807-9dfe-30cf0241cf49,P005,SalA016,2024-08-27,Class A,Sales AM 1,94.76490231,228823.7797,txn_00516,Purchase,2168446313,,Healthy Client,228823.7797
ebff9d30-f356-4ced-ab94-0d4fcd4e0485,P002,SalA011,2024-08-26,Class C,Sales AM 1,126.7164019,374727.6112,txn_00517,Purchase,4748413460,,Healthy Client,374727.6112
d8fc940c-63e2-408e-bb2f-3837cdd32d5f,P002,SalA058,2024-08-26,Class A,Sales AM 1,95.56973255,-420711.6409,txn_00518,Redemption,-4020729900,Medium,Underwater Client,-420711.6409
36fbb3f2-d8e0-4e7f-9dc9-4472511ccb7a,P003,SalA085,2024-08-26,Class C,Sales AM 1,136.5815881,509319.9483,txn_00519,Purchase,6956372740,,Healthy Client,509319.9483
0f7da9b0-e372-4d60-a654-6046d3cc7e6c,P002,SalA040,2024-08-26,Class B,Sales AM 1,81.20418397,18303.10493,txn_00520,Purchase,148628870,,Healthy Client,18303.10493
6a3cdaae-0c1c-4d35-812b-da018a96713d,P001,SalA010,2024-08-26,Class A,Sales AM 1,102.8309747,-139448.4062,txn_00521,Redemption,-1433961553,,Healthy Client,-139448.4062
84d5079f-e948-4b0d-b8da-d8c227ab16fe,P004,SalA061,2024-08-26,Class A,Sales AM 1,106.195727,399975.7229,txn_00522,Purchase,4247571269,,Healthy Client,399975.7229
537145c4-1725-453c-bbca-d255a8207b51,P005,SalA044,2024-08-25,Class A,Sales AM 1,108.2191438,-310088.3906,txn_00523,Redemption,-3355750014,,Healthy Client,-310088.3906
5d0a9f0a-c63e-4c99-9081-ef696e3114cd,P003,SalA093,2024-08-25,Class C,Sales AM 1,125.5110773,-202341.2062,txn_00524,Redemption,-2539606277,Mild,Underwater Client,-202341.2062
76a34e26-8efa-44d8-8407-8c93c552e0a8,P001,SalA051,2024-12-28,Class B,Sales AM 1,95.13757168,110635.05,txn_00100,Purchase,1052555000,Severe,Underwater Client,110635.05
f734f70d-195e-41ab-af34-6841d4f236f6,P001,SalA069,2024-08-25,Class C,Sales AM 1,135.2329399,-39282.07787,txn_00526,Redemption,-531223087.6,,Healthy Client,-39282.07787
b2d00682-d25e-40a1-977c-74329221254d,P003,SalA064,2024-08-25,Class A,Sales AM 1,92.32266271,-12503.07871,txn_00527,Redemption,-115431751.8,,Healthy Client,-12503.07871
b3109ecd-e378-4235-bb79-19eb1a726b40,P001,SalA005,2024-08-24,Class C,Sales AM 1,136.1263072,360218.9858,txn_00528,Purchase,4903528034,,Healthy Client,360218.9858
1ad299f7-37c6-4ace-91b8-01afb1b26686,P001,SalA051,2024-12-22,Class B,Sales AM 1,93.31035908,-367513.2038,txn_00101,Redemption,-3429278902,Severe,Underwater Client,-367513.2038
4fbaeec4-e57d-4df5-9830-69dd1cb3bd48,P001,SalA057,2024-08-24,Class C,Sales AM 1,120.8807781,88565.69732,txn_00530,Purchase,1070589040,,Healthy Client,88565.69732
17c8b9a7-b3e5-4112-abb9-3c01990c9b53,P005,SalA051,2024-12-06,Class A,Sales AM 1,105.928909,-592366.8838,txn_00102,Redemption,-6274877771,Severe,Underwater Client,-592366.8838
464a3300-9535-4dac-82a5-05cfc16f58fe,P004,SalA010,2024-08-23,Class B,Sales AM 1,89.94282421,388507.3101,txn_00532,Purchase,3494344470,,Healthy Client,388507.3101
18a16f4a-b59c-4d78-a29a-e97e9aac6a68,P002,SalA052,2024-08-23,Class C,Sales AM 1,131.7231692,-141964.1932,txn_00533,Redemption,-1869997344,,Healthy Client,-141964.1932
43ac1e06-7e71-4ef3-a97c-c57d6647e86f,P003,SalA059,2024-08-23,Class B,Sales AM 1,84.09938522,-142128.5849,txn_00534,Redemption,-1195292662,,Healthy Client,-142128.5849
c351ea62-b8ce-4b8b-87d2-7401f7e65b74,P005,SalA052,2024-08-23,Class A,Sales AM 1,100.8366635,162446.3585,txn_00535,Purchase,1638054879,,Healthy Client,162446.3585
f3cbdd33-677c-4978-adeb-b639d2b34e73,P004,SalA057,2024-08-23,Class A,Sales AM 1,101.79692,455853.1436,txn_00536,Purchase,4640444598,,Healthy Client,455853.1436
11022e75-cb4f-4995-943e-854249d3805e,P004,SalA022,2024-08-22,Class A,Sales AM 1,95.01518762,-444797.8102,txn_00537,Redemption,-4226254739,Mild,Underwater Client,-444797.8102
135bd389-92d6-4f27-88f9-78f9db88ab60,P003,SalA062,2024-08-22,Class B,Sales AM 1,81.16120478,203949.1219,txn_00538,Purchase,1655275645,,Healthy Client,203949.1219
182d7fcd-81c8-4135-a88d-81e47a42be46,P002,SalA077,2024-08-22,Class A,Sales AM 1,104.2792165,-358181.9647,txn_00539,Redemption,-3735093465,Medium,Underwater Client,-358181.9647
76bc8204-c7af-4e47-af18-3c45db97e5bf,P004,SalA051,2024-11-22,Class C,Sales AM 1,126.1930695,201783.8757,txn_00171,Purchase,2546372665,Severe,Underwater Client,201783.8757
d15733e2-0e55-49f9-b0c2-59f19f592af1,P001,SalA051,2024-11-16,Class C,Sales AM 1,126.1930695,-491739.8406,txn_00200,Redemption,-6205415987,Severe,Underwater Client,-491739.8406
c99f24bd-a9a0-48f2-bfb1-4557da82dd7a,P001,SalA003,2024-08-21,Class C,Sales AM 1,128.3630947,56527.06449,txn_00542,Purchase,725598893.4,,Healthy Client,56527.06449
43241cc3-dfd0-49b7-8544-276d90e91f0d,P005,SalA013,2024-08-21,Class A,Sales AM 1,101.6621747,159116.045,txn_00543,Purchase,1617608317,,Healthy Client,159116.045
6fa659c6-68b1-44a0-85c1-eab5f9882f17,P004,SalA054,2024-08-21,Class B,Sales AM 1,82.46724513,-120665.1351,txn_00544,Redemption,-995092127.7,,Healthy Client,-120665.1351
b40fb4d2-494f-48b6-82d7-54c3532fce29,P005,SalA056,2024-08-21,Class B,Sales AM 1,91.38376123,-283833.813,txn_00545,Redemption,-2593780139,,Healthy Client,-283833.813
2fb70cc4-5d9c-4c44-924e-394cbeb28b32,P003,SalA014,2024-08-21,Class A,Sales AM 1,104.662089,275330.3243,txn_00546,Purchase,2881664691,,Healthy Client,275330.3243
2743e0b7-13d7-4d74-a6aa-0027d1973cd6,P004,SalA008,2024-08-20,Class A,Sales AM 1,103.5850102,344642.5216,txn_00547,Purchase,3569979910,,Healthy Client,344642.5216
01329a7b-4e7c-4c40-a477-821d4cb8b04d,P001,SalA056,2024-08-20,Class B,Sales AM 1,86.29945055,-142272.7088,txn_00548,Redemption,-1227805660,,Healthy Client,-142272.7088
3a175080-54d2-43a2-ad49-15cc1d43e8a9,P002,SalA013,2024-08-20,Class C,Sales AM 1,131.202708,102777.3794,txn_00549,Purchase,1348467050,,Healthy Client,102777.3794
5c2e6199-0c80-4c00-9202-459fcd0c04d7,P005,SalA051,2024-11-07,Class B,Sales AM 1,87.11721222,340071.0679,txn_00244,Purchase,2962604340,Severe,Underwater Client,340071.0679
7ecc551a-1452-4964-8902-4e0d53501a0d,P003,SalA052,2024-08-20,Class A,Sales AM 1,106.5393823,502326.3463,txn_00551,Purchase,5351753866,,Healthy Client,502326.3463
ee53fe39-d2ce-47ee-a97a-bde7fcee6b4b,P004,SalA051,2024-11-04,Class A,Sales AM 1,100.8996873,81476.01225,txn_00259,Purchase,822090415.8,Severe,Underwater Client,81476.01225
da9c881a-0428-47a7-9ec9-59757434a926,P005,SalA069,2024-08-19,Class A,Sales AM 1,106.6118732,-177229.07,txn_00553,Redemption,-1889472314,,Healthy Client,-177229.07
6cb38773-4d29-4c99-9d24-62e7b5eb3b54,P005,SalA098,2024-08-19,Class B,Sales AM 1,80.65149858,-102059.1464,txn_00554,Redemption,-823122310.4,Medium,Underwater Client,-102059.1464
84f0b2a8-825f-495a-acd1-11a444af1349,P003,SalA009,2024-08-19,Class C,Sales AM 1,124.0288577,212950.6083,txn_00555,Purchase,2641202068,Medium,Underwater Client,212950.6083
764142e8-ce5b-487a-b7f2-e06989783b54,P005,SalA064,2024-08-19,Class A,Sales AM 1,107.1236059,-25980.97095,txn_00556,Redemption,-278317529.3,,Healthy Client,-25980.97095
9d0d12d4-5d83-4fc7-903d-3c464fddfc07,P005,SalA051,2024-10-22,Class C,Sales AM 1,133.1096924,-210608.1013,txn_00314,Redemption,-2803397959,Severe,Underwater Client,-210608.1013
c5215014-fc39-45d0-9c38-f9280123cb1e,P005,SalA022,2024-08-18,Class B,Sales AM 1,89.68732299,-198504.663,txn_00558,Redemption,-1780335183,Mild,Underwater Client,-198504.663
4b0669f6-e376-4f94-8b3e-ae5527b10080,P005,SalA028,2024-08-18,Class C,Sales AM 1,120.920901,294769.8847,txn_00559,Purchase,3564384005,,Healthy Client,294769.8847
d884d30d-939d-4fbd-b16f-700399abff6d,P003,SalA051,2024-09-22,Class A,Sales AM 1,109.2467518,432357.8004,txn_00429,Purchase,4723368529,Severe,Underwater Client,432357.8004
2855fd0a-74de-424b-a835-66b8cf1e6b24,P005,SalA051,2024-09-19,Class B,Sales AM 1,99.55303927,-440056.359,txn_00438,Redemption,-4380894799,Severe,Underwater Client,-440056.359
